id,x,y,value
0,49.94139109722019,-164.604167052095,0.007988504269003098
1,60.67762381090223,-185.23707839940425,0.009441703042526159
2,69.8174961380252,-145.36922669002564,0.00863065002781839
3,83.86250291177613,-170.78416675210622,0.010475841862880739
4,35.68613075411612,-196.6789667868485,0.008585457219481143
5,106.74627968666468,-157.2345620827643,0.010834046312862063
6,61.279828462873056,-239.51077265826814,0.00990495928363154
7,84.76580988973231,-226.26227031491163,0.01063334220360998
8,108.55289364257695,-213.3148702975405,0.012036758634930068
9,132.64107972140692,-200.066367954184,0.012991017991038863
10,157.63257277819315,-186.44148770334562,0.013556580447878332
11,184.43067979089153,-171.6874737300622,0.014673167232775333
12,162.14520987595813,-128.05778036416322,0.011987447769808821
13,208.51886586972154,-157.83676673473497,0.015206733305689186
14,182.66247959549878,-106.25818128715127,0.012393854702591545
15,232.30594962256617,-145.79267369531996,0.015725158645686688
16,208.95023142366023,-102.41119321473741,0.013147708826127215
17,190.3564557403265,-69.7117945992195,0.010490986050052808
18,259.7062612872353,-131.33976204802195,0.015416154038443652
19,237.1614772880286,-87.02324092508192,0.012737707923398858
20,201.8974199575681,-23.54793773025304,0.009029796255285737
21,260.8845704012475,-76.12344138657596,0.011072113748594863
22,284.69775434402146,-118.39236203065082,0.014335712538900943
23,308.48483809686604,-104.54165503532356,0.0071355331741313815
24,300.6367804828575,-92.15255835496708,0.006233118392473545
25,329.26089858985694,-93.0997666478793,0.00602410693217626
26,85.6691168676884,-285.2030506265488,0.0109285514999806
27,110.05840527250379,-270.14793432728004,0.011828579356519469
28,135.04989832928993,-255.69502267998206,0.013451889182612031
29,158.23477743016383,-243.34982731458166,0.01468905691780583
30,183.22627048694994,-228.29471101531277,0.015409316223126251
31,208.2177635437361,-213.84179936801476,0.016743493404114095
32,231.70374497059538,-201.19550167662902,0.017358554707469366
33,256.3941357013961,-188.24810165925788,0.01796122931929245
34,283.49334504007993,-174.09629233794521,0.017639339391011945
35,306.97932646693926,-160.24558534261797,0.016256356253869435
36,331.0675125457692,-146.6959806732761,0.007601809808719886
37,110.35950759848917,-328.86288789442824,0.012318369602407037
38,135.95320530724607,-315.01218089910094,0.012966899762431544
39,159.7402890600907,-300.8603715777883,0.014750005793257595
40,182.02186118300847,-288.21407388640256,0.01613326698952131
41,207.9166612177508,-272.5567529351629,0.01757259661326535
42,232.0048472965808,-258.7060459398356,0.01851305093708063
43,255.79193104942544,-245.1564412704937,0.019244240714432346
44,281.084526432197,-229.8002226452396,0.01997687696422926
45,304.8716101850416,-216.55172030188308,0.019725975952899502
46,329.56200091584236,-202.39991098057044,0.01876269813937239
47,357.2634149064969,-187.94699933327243,0.008796330209980467
48,92.59447036535204,-338.7992646519456,0.010227017567610538
49,370.15373505832883,-180.93277541647447,0.008139057544262404
50,382.2545131726996,-172.7717855253872,0.007076389176669034
51,113.67163318432833,-386.9756368096056,0.010023887159390212
52,136.25430763323146,-374.3293391182198,0.012073586632387407
53,160.94469836403223,-360.1775297969072,0.012800174605236714
54,185.33398676884764,-346.62792512756533,0.014455914215749339
55,209.12107052169227,-332.7772181322381,0.016254494805531334
56,233.81146125249307,-316.5176925290276,0.01719088011226282
57,257.8996473313231,-303.2691901856711,0.018262339265566863
58,281.38562875818235,-290.62289249428534,0.018718002684489757
59,306.6782241409539,-275.5677761950166,0.019476021697523816
60,331.97081952372537,-260.51265989574784,0.02003410444302299
61,354.8545962986139,-246.6619529004206,0.018909182460941528
62,378.34057772547317,-232.8112459050933,0.00916115701298346
63,436.42660124284777,-222.86337864999174,0.007172332336108803
64,445.2911247452357,-210.762600535621,0.006253834839907155
65,484.1261800890302,-237.21546432052452,0.0061648789142677565
66,417.7126071822512,-229.33588787395752,0.007519107122581702
67,402.3181633158665,-268.9379048484178,0.010316271981463189
68,418.5098613658813,-259.08208864406106,0.010984201364129205
69,424.5766927916974,-254.14920927934276,0.00986445247144632
70,432.2324202906692,-262.0601276949469,0.009366900134677397
71,440.9089114561706,-254.40440019597514,0.009157277668727117
72,460.206037304809,-240.31101221024727,0.007931211266615855
73,451.3415138024211,-264.0904482722084,0.009464470126162184
74,471.6032818078791,-248.04988193455415,0.008864367753015119
75,475.6837767534227,-250.72330965749654,0.007452646707848631
76,487.95559357808577,-258.7676056501824,0.007427906911436094
77,506.1633014201322,-274.30868309368765,0.0065785027309142536
78,524.5149154631088,-264.8707101572997,0.005826389489787446
79,544.655718688339,-254.51258278432417,0.004969728239315464
80,460.5586120368648,-272.77814619350744,0.00978817980286067
81,459.2826574537028,-280.6890646091116,0.010282539969781287
82,475.0114176853774,-301.91485862587706,0.009110558710799077
83,441.9018937005562,-293.85471206305607,0.012463210761057756
84,444.55737562025274,-297.8013665897484,0.012797760317177838
85,445.9653493637323,-306.24920905062567,0.011723166792228333
86,429.77365131371755,-328.0728020745585,0.01255520267228207
87,416.3567978739263,-304.87133510569856,0.013326485562200684
88,410.864619257587,-296.1994741325312,0.012326101662518883
89,414.62242567929286,-292.7307297432642,0.0117514631439122
90,394.6771454410078,-317.3010025005719,0.012407137079496528
91,388.2384258810712,-305.54522217888587,0.020365933719106555
92,363.59888537017923,-320.32894648542106,0.02086352055834346
93,336.84738424406794,-333.7046970484767,0.019623608237834173
94,319.9357114674667,-301.11537144735075,0.02027928463864875
95,356.96318610680015,-366.9525018073903,0.02127567146891052
96,380.4478454995615,-353.21619159652994,0.021295351264589927
97,429.0696644419778,-359.7522113028482,0.014285858201938085
98,426.2537169550187,-359.7522113028482,0.012232952719521342
99,423.4377694680596,-387.20769930069923,0.012467559388038995
100,406.5420845463052,-397.06351550505605,0.01582504212872769
101,381.90254403541326,-411.14325293985144,0.015427070813099684
102,333.03541993304333,-380.2457052372552,0.0205226146647264
103,311.1943765254287,-349.33699862702247,0.01859333111663207
104,291.7922244527227,-361.1601850463277,0.01792957004058581
105,271.10530464363035,-325.82541649032936,0.0186821427778305
106,308.664546978291,-394.8682290101066,0.01910436106094033
107,284.0784562760856,-408.66913862434865,0.017462768751298662
108,257.8996473313231,-362.8874507307754,0.017043966604294893
109,233.81146125249305,-376.7381577261027,0.017063293685069116
110,260.3084659392061,-422.50571127587966,0.01640345165748719
111,310.79986998969645,-453.38246524423766,0.013781986174568056
112,334.73542362884865,-440.006714681182,0.01461110463597491
113,357.26300352452125,-424.5190035029071,0.01499364608077533
114,286.8643163505443,-470.2781501659921,0.013517334304155259
115,263.63274958313184,-483.6539007290478,0.012470169996564903
116,235.6180752084053,-436.95862292317764,0.014220520110239587
117,209.72327517366304,-390.5888647214299,0.01526865998180854
118,185.03288444286227,-405.6439810206987,0.019661903923409736
119,183.62491069938275,-406.52396461037335,0.010186067235842118
120,211.0765526375503,-451.87664254754486,0.010016701838623035
121,188.64611235468675,-465.2622415658029,0.005992041800113716
122,162.7513123199445,-420.0968926679967,0.006135338196081162
123,135.65210298126073,-434.5498043152947,0.0066514123204733395
124,158.0082414398221,-483.489585209206,0.0061714409862798705
125,212.4845263810298,-450.9966589578702,0.017373640079779706
126,238.9932090722399,-497.7336381638431,0.009883367477826243
127,214.35366856134794,-511.8133755986386,0.007278671710359156
128,177.04236435914015,-532.9329817508317,0.007380236927844886
129,204.4978523569912,-577.2841546704371,0.006233301029454261
130,238.28922220050015,-555.4605616465043,0.006677688523648514
131,262.9287627113921,-540.6768373399691,0.008098664989949678
132,288.2722900940238,-525.893113033434,0.009961767228372526
133,312.207843733176,-511.8133755986386,0.010739447417937082
134,336.84738424406794,-495.62167754862384,0.011009179573866008
135,359.3749641397406,-483.6539007290478,0.011569317093476398
136,384.01450465063255,-467.462202679033,0.011848358593435231
137,409.35803203326424,-455.49442585945695,0.012163222272488637
138,432.5895988006767,-440.006714681182,0.012055901444839022
139,419.98697514391733,-419.22935034281915,0.015544285225971758
140,422.7399687726972,-417.9183533082995,0.011937097881668617
141,455.8211655680891,-425.9269772463866,0.011159631798439394
142,481.1646929507208,-411.14325293985144,0.010316068266643042
143,502.2842991029139,-397.06351550505605,0.00968925632250206
144,524.8118789985865,-382.98377807026066,0.009102427330323303
145,547.3394588942592,-416.77514791376956,0.008369127134061159
146,562.1231832007943,-411.8472398115912,0.0076897780450350395
147,564.2351438160136,-420.2950822724684,0.006655131525269407
