id,x,y,betweenness,closeness,degree,katz,current flow,harmonic,eigenvector,efficiency,straightness
156,406.5420845463052,-397.06351550505605,0.0999689215787838,0.13763624263636587,0.02040816326530612,0.0789902071617283,0.0022098256924546395,36.710876623376734,0.07082138611224584,0.018560196696658808,0.004014408442213806
157,429.0696644419778,-359.7522113028482,0.17409095617942608,0.11296014027117766,0.01020408163265306,0.06176757534725394,0.0017028948005271148,28.06692168125989,0.009673713638395798,0.013259405460729713,0.0038038622990561968
157,426.2537169550187,-359.7522113028482,0.17409095617942608,0.11296014027117766,0.01020408163265306,0.06176757534725394,0.0017028948005271148,28.06692168125989,0.009673713638395798,0.013259405460729713,0.0038038622990561968
158,426.2537169550187,-359.7522113028482,0.1710867087951932,0.11544275518756156,0.012755102040816327,0.06501423233467632,0.0017745359191386279,29.04078115511936,0.017628801049619437,0.012350256053780168,0.003882630097496475
158,423.4377694680596,-387.20769930069923,0.1710867087951932,0.11544275518756156,0.012755102040816327,0.06501423233467632,0.0017745359191386279,29.04078115511936,0.017628801049619437,0.012350256053780168,0.003882630097496475
159,423.4377694680596,-387.20769930069923,0.02854035015021237,0.12737876333340345,0.017857142857142856,0.07342368295389193,0.0020139700074207553,33.30752719502722,0.047389985294419595,0.014146300758383343,0.004002193472345302
159,406.5420845463052,-397.06351550505605,0.02854035015021237,0.12737876333340345,0.017857142857142856,0.07342368295389193,0.0020139700074207553,33.30752719502722,0.047389985294419595,0.014146300758383343,0.004002193472345302
160,423.4377694680596,-387.20769930069923,0.14720812182741116,0.115760574712123,0.012755102040816327,0.06542295001883543,0.0018033187750612415,29.37074812442456,0.02174011743165239,0.012202328634853807,0.004012313856907264
160,422.7399687726972,-417.9183533082995,0.14720812182741116,0.115760574712123,0.012755102040816327,0.06542295001883543,0.0018033187750612415,29.37074812442456,0.02174011743165239,0.012202328634853807,0.004012313856907264
161,406.5420845463052,-397.06351550505605,0.025225318553817464,0.13655172413793104,0.02040816326530612,0.07928455169314635,0.0022063489899169656,36.485919635919736,0.09414422276333181,0.015626056470913686,0.00403636433193285
161,381.90254403541326,-411.14325293985144,0.025225318553817464,0.13655172413793104,0.02040816326530612,0.07928455169314635,0.0022063489899169656,36.485919635919736,0.09414422276333181,0.015626056470913686,0.00403636433193285
162,406.5420845463052,-397.06351550505605,0.0959287268206775,0.13032628372113558,0.017857142857142856,0.07426421053759028,0.0020661648580876726,34.5744047619048,0.05481131095642191,0.015684663677349723,0.004047343064702115
162,419.98697514391733,-419.22935034281915,0.0959287268206775,0.13032628372113558,0.017857142857142856,0.07426421053759028,0.0020661648580876726,34.5744047619048,0.05481131095642191,0.015684663677349723,0.004047343064702115
163,381.90254403541326,-411.14325293985144,0.02315342380607065,0.136365792344543,0.02040816326530612,0.08038109734284815,0.002254334889519069,36.46855060788894,0.13634695073550215,0.015210358446937508,0.004039201126084077
163,357.26300352452125,-424.5190035029071,0.02315342380607065,0.136365792344543,0.02040816326530612,0.08038109734284815,0.002254334889519069,36.46855060788894,0.13634695073550215,0.015210358446937508,0.004039201126084077
164,381.90254403541326,-411.14325293985144,0.01139542111260748,0.1341250917094644,0.02040816326530612,0.0802917268519445,0.002219361082084711,36.412356801695154,0.11787672430317853,0.013795146542794161,0.004081046364507944
164,409.35803203326424,-455.49442585945695,0.01139542111260748,0.1341250917094644,0.02040816326530612,0.0802917268519445,0.002219361082084711,36.412356801695154,0.11787672430317853,0.013795146542794161,0.004081046364507944
165,333.03541993304333,-380.2457052372552,0.08660520045581684,0.13669888827196447,0.017857142857142856,0.0753677514949754,0.002188520219112951,35.187786927125245,0.10086918614213211,0.019557972890679235,0.00394888854489442
165,311.1943765254287,-349.33699862702247,0.08660520045581684,0.13669888827196447,0.017857142857142856,0.0753677514949754,0.002188520219112951,35.187786927125245,0.10086918614213211,0.019557972890679235,0.00394888854489442
166,333.03541993304333,-380.2457052372552,0.05029524500155392,0.13871890823248445,0.02040816326530612,0.07940079583368725,0.0022510598155690725,36.376874228712566,0.13290618072305616,0.019813487862833365,0.004025029133128108
166,308.664546978291,-394.8682290101066,0.05029524500155392,0.13871890823248445,0.02040816326530612,0.07940079583368725,0.0022510598155690725,36.376874228712566,0.13290618072305616,0.019813487862833365,0.004025029133128108
167,333.03541993304333,-380.2457052372552,0.045478089713042576,0.1372505958444324,0.02040816326530612,0.07998045269992538,0.002252343075857699,36.15038821472654,0.14013703655109494,0.017758130372750865,0.004023066633905366
167,357.26300352452125,-424.5190035029071,0.045478089713042576,0.1372505958444324,0.02040816326530612,0.07998045269992538,0.002252343075857699,36.15038821472654,0.14013703655109494,0.017758130372750865,0.004023066633905366
